"","focal","cub.mins","mom.mins","c","n","ba","bl","g","ca","cl","ma","ml","ua","ul","overlap","fas.date","location","fas.mom","hy.id","stop.fas","fas.format","dob","dob.event.status","dob.event.data","dob.error","dob.notes","dfs","dfs.event.status","dfs.event.data","dfs.error","dfs.notes","dengrad","dengrad.event.status","dengrad.event.data","dengrad.error","dengrad.notes","weaned","weaned.event.status","weaned.event.data","weaned.error","weaned.notes","change.clan","change.clan.event.status","change.clan.event.data","change.clan.error","change.clan.notes","change.clan2","change.clan2.event.status","change.clan2.event.data","change.clan2.error","change.clan2.notes","disappeared","disappeared.event.status","disappeared.event.data","disappeared.error","disappeared.notes","sex","status","mom","dad","number.littermates","litrank","fas.age.mon","fas.mon","migratn.seas.fas","fas.am.pm","dob.yr","mom.state","mom.cycle.start","mom.cycle.stop","mom.trimester","mom.parity","mom.cub1","mom.cub2","mom.parity.binary","fas.yr"
"320","j406",19,16,14,8,0,0,4,1,1,2,1,0,0,16,2013-06-30,"dave d","alfe","tnks",2013-06-30 19:28:00,"new","2013-03-15","","talek",NA,"","2013-05-14","","",NA,"","2014-01-03","","",8.5,"","2013-11-27","","",2.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","alfe",NA,"single",NA,3.5,6,"migration","pm",2013,"l",2013-03-16,2013-11-25,4,"a","tnks",NA,"prim",2013
"321","j408",34,34,34,34,0,0,0,0,0,0,0,0,0,34,2013-07-01,"170m ne _ talek l, top (gps: 0744967e, 9839951n)","art","maa",2013-07-01 08:09:00,"new","2012-10-12","","talek",NA,"","2012-12-29","","",NA,"","2013-07-29","","",0,"","2013-09-16","","",1.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","art",NA,NA,NA,8.6,7,"migration","am",2012,"l",2012-10-13,2013-09-16,4,"h","maa",NA,"mult",2013
"322","j409",33,33,33,14,0,0,0,1,2,1,1,0,0,33,2013-05-28,"grits d","hkr","bilj",2013-05-28 07:19:00,"new","2012-09-18","","serena.n",NA,"","2012-11-12","","",NA,"","2013-06-27","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-10-09","","",4,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","hkr",NA,"twin","1",8.3,5,"none","am",2012,"l",2012-09-19,2013-09-10,4,"a","bilj","crim","prim",2013
"323","j409.5",33,33,29,14,0,0,0,1,0,0,2,0,0,33,2013-05-28,"grits d","hkr","crim",2013-05-28 07:19:00,"new","2012-09-18","","serena.n",NA,"","2012-11-12","","",NA,"","2013-06-27","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-10-05","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","hkr",NA,"twin","2",8.3,5,"none","am",2012,"l",2012-09-19,2013-09-10,4,"a","bilj","crim","prim",2013
"324","j41",31,31,31,29,0,0,0,0,0,0,1,0,0,31,2012-08-26,"flashforward d","clov","nali",2012-08-26 18:25:00,"new","2011-11-04","","serena.s",NA,"","2011-12-05","","",NA,"","2012-05-22","","",NA,"dengrad info not in table, instead taken from tblhyenas","2012-10-05","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","m","r","clov",NA,"single",NA,9.7,8,"migration","pm",2011,NA,NA,NA,NA,NA,NA,NA,NA,2012
"325","j410",36,36,23,23,0,0,0,1,0,0,1,0,0,36,2013-06-09,"rbend d","amaz","bncl",2013-06-09 19:51:00,"new","2012-11-03","","talek",NA,"","2012-12-01","","",NA,"","2013-07-29","","",1,"","2013-09-23","","",8.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2017-06-16","dls","dispersed",NA,"","m","r","amaz",NA,"twin",NA,7.2,6,"migration","pm",2012,"l",2012-11-04,2013-08-31,4,"b","bncl","spng","mult",2013
"326","j410.5",25,25,23,23,0,0,0,0,0,0,1,0,0,25,2013-06-09,"rbend d","amaz","spng",2013-06-09 19:40:00,"new","2012-11-03","","talek",NA,"","2012-12-01","","",NA,"","2013-08-08","","",0.5,"","2013-09-22","","",7.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-01-01","dls","dispersed",NA,"","m","r","amaz",NA,"twin",NA,7.2,6,"migration","pm",2012,"l",2012-11-04,2013-08-31,4,"b","bncl","spng","mult",2013
"327","j411",31,30,30,27,0,0,0,1,0,0,1,1,0,30,2013-06-18,"plantation d","buar","byte",2013-06-18 19:00:00,"new","2013-01-12","","talek",NA,"","2013-02-07","","",NA,"","2013-08-08","","",1,"","2013-10-31","","",0.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2018-06-13","dls","",NA,"","f","r","buar",NA,"twin",NA,5.2,6,"migration","pm",2013,"l",2013-01-13,2013-09-28,4,"a","byte","decm","prim",2013
"328","j412",11,10,10,10,0,0,0,0,0,0,1,0,0,10,2013-06-18,"plantation d","buar","decm",2013-06-18 19:11:00,"new","2013-01-12","","talek",NA,"","2013-02-07","","",NA,"","2013-08-08","","",1,"","2013-10-31","","",0.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","buar",NA,"twin",NA,5.2,6,"migration","pm",2013,"l",2013-01-13,2013-09-28,4,"a","byte","decm","prim",2013
"329","j413",34,34,30,30,0,0,4,1,1,1,1,0,0,34,2013-06-18,"plantation d","alfe","tnks",2013-06-18 20:02:00,"new","2013-03-15","","talek",NA,"","2013-05-14","","",NA,"","2014-01-03","","",8.5,"","2013-11-27","","",2.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","alfe",NA,"single",NA,3.1,6,"migration","pm",2013,"l",2013-03-16,2013-11-25,4,"a","tnks",NA,"prim",2013
"330","j414",10,15,0,0,0,0,0,5,6,0,0,0,0,10,2013-06-19,"plantation d","bab","alta",2013-06-19 19:56:00,"new","2013-03-26","","talek",NA,"","2013-06-10","","",NA,"",NA,"dbg","",NA,"",NA,"dbw","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-11-01","dls","inferred dead",NA,"","m","r","bab",NA,"twin",NA,2.8,6,"migration","pm",2013,"l",2013-03-27,2013-10-03,4,"d","alta","lyco","mult",2013
"331","j415",31,31,31,30,0,0,4,2,1,1,1,0,0,31,2013-06-19,"plantation d","baez","fljo",2013-06-19 20:26:00,"new","2013-02-19","","talek",NA,"","2013-03-26","","",NA,"","2013-09-30","","",28,"","2013-08-31","","",1.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-04-12","dead","humans (poison - april 2014)",NA,"","m","r","baez",NA,"single",NA,3.9,6,"migration","pm",2013,"l",2013-02-20,2013-08-31,4,"c","fljo",NA,"mult",2013
"332","j416",11,16,8,0,0,0,0,6,7,0,0,0,0,11,2013-06-20,"plantation d","bab","lyco",2013-06-20 06:47:00,"new","2013-03-26","","talek",NA,"","2013-06-10","","",NA,"","2014-02-27","","",57.5,"","2013-08-19","","",4,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","bab",NA,"twin",NA,2.8,6,"migration","am",2013,"l",2013-03-27,2013-10-03,4,"d","alta","lyco","mult",2013
"333","j417",32,32,32,31,0,0,0,0,0,1,0,0,0,32,2013-06-20,"plantation d","buar","byte",2013-06-20 07:21:00,"new","2013-01-12","","talek",NA,"","2013-02-07","","",NA,"","2013-08-08","","",1,"","2013-10-31","","",0.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2018-06-13","dls","",NA,"","f","r","buar",NA,"twin",NA,5.2,6,"migration","am",2013,"l",2013-01-13,2013-09-28,4,"a","byte","decm","prim",2013
"334","j418",13,13,13,12,0,0,0,1,0,0,1,0,0,13,2013-06-20,"plantation d","buar","decm",2013-06-20 07:36:00,"new","2013-01-12","","talek",NA,"","2013-02-07","","",NA,"","2013-08-08","","",1,"","2013-10-31","","",0.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","buar",NA,"twin",NA,5.2,6,"migration","am",2013,"l",2013-01-13,2013-09-28,4,"a","byte","decm","prim",2013
"335","j419",32,33,22,17,0,0,0,2,1,0,0,0,0,32,2013-07-06,"holy grail d","pike","clay",2013-07-06 19:14:00,"new","2013-01-23","","happy.zebra",NA,"","2013-03-15","","",NA,"","2013-09-14","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-09-19","","",4.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2018-02-20","dls","double check: alive but with disappeared date",NA,"","f","r","pike",NA,"single",NA,5.4,7,"migration","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"336","j42",33,33,33,32,0,0,0,0,0,0,1,0,0,33,2012-08-26,"calexico d","saw","malo",2012-08-26 07:27:00,"new","2011-12-27","","happy.zebra",NA,"","2012-01-24","","",NA,"","2012-10-24","","",NA,"dengrad info not in table, instead taken from tblhyenas","2012-09-17","","",22.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-10-07","dead","humans(car)",NA,"","m","r","saw",NA,NA,NA,8,8,"migration","am",2011,NA,NA,NA,NA,NA,NA,NA,NA,2012
"337","j421",16,25,8,0,0,0,0,4,3,1,0,0,3,16,2013-07-07,"grits d","ink","slim",2013-07-07 06:42:00,"new","2013-01-14","","serena.n",NA,"","2013-03-15","","",NA,"",NA,"","",NA,"","2013-11-29","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-10-09","dls","dispersed",NA,"","m","r","ink",NA,"twin","1",5.7,7,"migration","am",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"338","j421.5",25,25,9,1,0,0,1,4,5,0,0,0,2,25,2013-07-07,"grits d","ink","dalt",2013-07-07 06:42:00,"new","2013-01-14","","serena.n",NA,"","2013-03-15","","",NA,"","2013-07-27","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-11-29","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-12-08","dls","",NA,"","m","r","ink",NA,"twin","2",5.7,7,"migration","am",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"339","j422",30,32,28,9,0,0,0,3,3,0,1,1,0,30,2013-07-07,"grits d","logc","cstz",2013-07-07 07:26:00,"new","2013-04-16","","serena.n",NA,"","2013-05-30","","",NA,"",NA,"","",NA,"","2014-06-18","","",7,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-05-29","dls","double check: alive but with disappeared date",NA,"","m","r","logc",NA,"single",NA,2.7,7,"migration","am",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"340","j423",21,21,2,0,0,0,0,0,0,0,0,1,1,21,2013-07-17,"180m w _ def leppard x (gps: 0727375, 9840268n)","java","sula",2013-07-17 07:39:00,"new","2012-07-28","","serena.s",NA,"","2012-10-23","","",NA,"","2013-05-17","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-07-07","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-07-30","dls","double check: alive but with disappeared date",NA,"","m","r","java",NA,"single",NA,11.6,7,"migration","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"341","j424",8,13,6,0,0,0,0,6,5,0,0,0,0,8,2013-07-08,"grits d","logc","cstz",2013-07-08 18:56:00,"new","2013-04-16","","serena.n",NA,"","2013-05-30","","",NA,"",NA,"","",NA,"","2014-06-18","","",7,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-05-29","dls","double check: alive but with disappeared date",NA,"","m","r","logc",NA,"single",NA,2.7,7,"migration","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"342","j425",24,32,24,0,0,0,0,10,10,0,0,1,0,24,2013-07-09,"grits d","logc","cstz",2013-07-09 18:33:00,"new","2013-04-16","","serena.n",NA,"","2013-05-30","","",NA,"",NA,"","",NA,"","2014-06-18","","",7,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-05-29","dls","double check: alive but with disappeared date",NA,"","m","r","logc",NA,"single",NA,2.8,7,"migration","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"343","j426",32,32,32,24,0,0,0,1,1,0,0,0,0,32,2013-07-09,"grits d","ele","mchl",2013-07-09 19:09:00,"new","2012-11-17","","serena.n",NA,"","2013-02-09","","",NA,"",NA,"","",NA,"","2013-10-18","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-08-31","dls","",NA,"","m","r","ele",NA,"twin","1",7.7,7,"migration","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"344","j426.5",32,32,32,24,0,0,0,0,1,0,0,0,0,32,2013-07-09,"grits d","ele","jude",2013-07-09 19:09:00,"new","2012-11-17","","serena.n",NA,"","2013-02-15","","",NA,"","2013-09-12","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-10-18","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","ele",NA,"twin","2",7.7,7,"migration","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"345","j427",26,34,3,2,0,0,0,1,0,0,1,0,0,26,2013-07-10,"schiphol d","hndy","spud",2013-07-10 06:32:00,"new","2012-11-06","","serena.n",NA,"","2013-03-15","","",NA,"",NA,"","",NA,"","2013-09-16","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-11-28","dls","double check: alive but with disappeared date",NA,"","f","r","hndy",NA,"single",NA,8.1,7,"migration","am",2012,"l",2012-11-07,2013-09-16,4,"b","spud",NA,"mult",2013
"346","j428",32,33,12,1,0,0,0,7,5,2,1,0,1,32,2013-07-10,"schiphol d","ink","dalt",2013-07-10 07:12:00,"new","2013-01-14","","serena.n",NA,"","2013-03-15","","",NA,"","2013-07-27","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-11-29","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-12-08","dls","",NA,"","m","r","ink",NA,"twin","2",5.8,7,"migration","am",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"347","j428.5",31,33,6,0,0,0,0,4,5,2,0,0,1,31,2013-07-10,"schiphol d","ink","slim",2013-07-10 07:12:00,"new","2013-01-14","","serena.n",NA,"","2013-03-15","","",NA,"",NA,"","",NA,"","2013-11-29","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-10-09","dls","dispersed",NA,"","m","r","ink",NA,"twin","1",5.8,7,"migration","am",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"348","j429",34,34,19,15,0,0,0,1,0,0,1,0,0,34,2013-07-10,"holy grail d","boom","swag",2013-07-10 19:07:00,"new","2012-10-23","","happy.zebra",NA,"","2013-01-05","","",NA,"","2013-08-05","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-08-26","","",8,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-06-30","dls","double check: alive but with disappeared date",NA,"","m","r","boom",NA,"twin","1",8.5,7,"migration","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"349","j429.5",34,34,33,16,0,0,1,2,1,0,1,0,0,34,2013-07-10,"holy grail d","boom","jlyr",2013-07-10 19:07:00,"new","2012-10-23","","happy.zebra",NA,"","2013-01-05","","",NA,"","2013-08-05","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-08-26","","",8,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","boom",NA,"twin","1",8.5,7,"migration","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"350","j43",32,33,33,12,0,0,0,0,0,1,2,0,0,32,2012-08-26,"calexico d","hwk","natg",2012-08-26 08:01:00,"new","2011-12-17","","happy.zebra",NA,"","2012-03-10","","",NA,"","2012-10-08","","",NA,"dengrad info not in table, instead taken from tblhyenas","2012-12-11","error","",42.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-01-21","dls","double check: alive but with disappeared date",NA,"","m","r","hwk",NA,NA,NA,8.3,8,"migration","am",2011,NA,NA,NA,NA,NA,NA,NA,NA,2012
"351","j430",16,16,16,16,0,0,0,0,0,0,0,0,1,16,2013-07-10,"holy grail d","csby","euch",2013-07-10 19:55:00,"new","2013-01-12","","happy.zebra",NA,"","2013-02-16","","",NA,"","2013-10-05","","",NA,"dengrad info not in table, instead taken from tblhyenas","2014-08-13","error","",112.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-06-15","dls"," w",NA,"","m","r","csby",NA,"twin","1",5.9,7,"migration","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"352","j430.5",16,16,16,16,0,0,0,0,0,0,0,0,1,16,2013-07-10,"holy grail d","csby","baca",2013-07-10 19:55:00,"new","2013-01-12","","happy.zebra",NA,"","2013-02-16","","",NA,"","2013-09-24","","",NA,"dengrad info not in table, instead taken from tblhyenas","2014-07-08","error","",76.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-11-05","dls","double check: alive but with disappeared date",NA,"","m","r","csby",NA,"twin","2",5.9,7,"migration","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"353","j431",31,31,10,3,0,0,1,1,0,1,3,0,0,31,2013-07-11,"grits d","tnsl","rama",2013-07-11 20:11:00,"new","2013-01-08","","serena.n",NA,"","2013-05-06","","",NA,"","2013-09-29","","",NA,"dengrad info not in table, instead taken from tblhyenas","2014-04-07","","",2.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","tnsl",NA,"single",NA,6,7,"migration","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"354","j432",31,31,31,25,0,0,2,0,0,0,1,0,0,31,2013-07-12,"holy grail d","boom","swag",2013-07-12 07:02:00,"new","2012-10-23","","happy.zebra",NA,"","2013-01-05","","",NA,"","2013-08-05","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-08-26","","",8,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-06-30","dls","double check: alive but with disappeared date",NA,"","m","r","boom",NA,"twin","1",8.6,7,"migration","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"355","j432.5",31,31,31,25,0,0,0,4,1,0,2,0,0,31,2013-07-12,"holy grail d","boom","jlyr",2013-07-12 07:02:00,"new","2012-10-23","","happy.zebra",NA,"","2013-01-05","","",NA,"","2013-08-05","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-08-26","","",8,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","boom",NA,"twin","1",8.6,7,"migration","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"356","j433",27,32,27,0,0,0,0,6,6,0,0,0,0,27,2013-07-12,"holy grail d","ojy","higs",2013-07-12 07:33:00,"new","2013-05-31","","happy.zebra",NA,"","2013-06-27","","",NA,"","2013-10-17","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-12-21","","",18,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-12-01","dls","double check: alive but with disappeared date",NA,"","m","r","ojy",NA,"single",NA,1.4,7,"migration","am",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"357","j434",34,34,31,0,0,0,2,10,19,8,2,4,0,34,2013-07-13,"grits d","logc","cstz",2013-07-13 06:44:00,"new","2013-04-16","","serena.n",NA,"","2013-05-30","","",NA,"",NA,"","",NA,"","2014-06-18","","",7,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-05-29","dls","double check: alive but with disappeared date",NA,"","m","r","logc",NA,"single",NA,2.9,7,"migration","am",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"358","j435",23,23,23,23,0,0,0,0,0,0,0,0,0,23,2013-07-13,"grits d","ele","mchl",2013-07-13 07:11:00,"new","2012-11-17","","serena.n",NA,"","2013-02-09","","",NA,"",NA,"","",NA,"","2013-10-18","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-08-31","dls","",NA,"","m","r","ele",NA,"twin","1",7.8,7,"migration","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"359","j435.5",23,23,23,23,0,0,0,0,0,0,0,0,0,23,2013-07-13,"grits d","ele","jude",2013-07-13 07:11:00,"new","2012-11-17","","serena.n",NA,"","2013-02-15","","",NA,"","2013-09-12","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-10-18","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","ele",NA,"twin","2",7.8,7,"migration","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"360","j436",34,34,32,29,0,0,1,1,1,0,0,0,0,34,2013-07-16,"gettysburg d","boom","swag",2013-07-16 18:53:00,"new","2012-10-23","","happy.zebra",NA,"","2013-01-05","","",NA,"","2013-08-05","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-08-26","","",8,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-06-30","dls","double check: alive but with disappeared date",NA,"","m","r","boom",NA,"twin","1",8.7,7,"migration","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"361","j436.5",34,34,34,31,0,0,1,0,0,0,0,0,0,34,2013-07-16,"gettysburg d","boom","jlyr",2013-07-16 18:53:00,"new","2012-10-23","","happy.zebra",NA,"","2013-01-05","","",NA,"","2013-08-05","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-08-26","","",8,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","boom",NA,"twin","1",8.7,7,"migration","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"362","j437",16,26,2,0,0,0,0,1,2,1,1,0,0,16,2013-07-16,"gettysburg d","saw","ando",2013-07-16 19:26:00,"new","2013-02-16","","happy.zebra",NA,"","2013-03-11","","",NA,"","2013-10-06","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-09-27","","",12,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","saw",NA,"twin","1",4.9,7,"migration","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"363","j437.5",18,26,4,0,0,0,0,1,3,2,0,0,0,18,2013-07-16,"gettysburg d","saw","dara",2013-07-16 19:26:00,"new","2013-02-16","","happy.zebra",NA,"","2013-03-11","","",NA,"",NA,"","",NA,"",NA,"dbw","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-11-11","dls","double check: alive but with disappeared date",NA,"","f","r","saw",NA,"twin","2",4.9,7,"migration","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"364","j438",30,32,30,4,0,0,5,9,9,0,1,0,0,30,2013-07-16,"holy grail d","ojy","higs",2013-07-16 20:09:00,"new","2013-05-31","","happy.zebra",NA,"","2013-06-27","","",NA,"","2013-10-17","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-12-21","","",18,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-12-01","dls","double check: alive but with disappeared date",NA,"","m","r","ojy",NA,"single",NA,1.5,7,"migration","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"365","j439",18,13,0,0,0,0,0,0,0,0,0,0,0,13,2013-07-22,"140m ne _ casino x (gps: 0727137e, 9841085n)","bart","bron",2013-07-22 07:17:00,"new","2012-10-01","","serena.s",NA,"","2012-11-16","","",NA,"","2013-06-18","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-10-30","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-11-19","dls","double check: alive but with disappeared date",NA,"","m","r","bart",NA,NA,NA,9.7,7,"migration","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"366","j44",5,9,0,0,0,0,0,1,1,0,0,0,0,5,2012-09-04,"132m sw _ teapot t x (gps: 0747317e, 9837514n)","pan","styr",2012-09-04 07:13:00,"new","2011-10-16","","talek",NA,"","2011-12-11","","",NA,"","2012-06-29","","",2.5,"","2012-10-27","","",3,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","pan",NA,"twin","2",10.6,9,"migration","am",2011,"l",2011-10-17,2012-11-14,4,"e","mino","styr","mult",2012
"367","j440",30,30,8,0,0,0,0,5,6,0,0,0,0,30,2013-07-22,"320m sw _ veni x (gps: 0726393e, 9840829n)","taj","star",2013-07-22 08:04:00,"new","2012-07-22","","serena.s",NA,"","2012-09-09","","",NA,"","2013-02-15","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-08-15","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","m","r","taj",NA,"twin","1",12,7,"migration","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"368","j441",26,32,26,6,0,0,0,6,6,0,0,0,0,26,2013-07-22,"holy grail d","ojy","higs",2013-07-22 18:18:00,"new","2013-05-31","","happy.zebra",NA,"","2013-06-27","","",NA,"","2013-10-17","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-12-21","","",18,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-12-01","dls","double check: alive but with disappeared date",NA,"","m","r","ojy",NA,"single",NA,1.7,7,"migration","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"369","j442",20,20,15,14,0,0,0,0,1,0,0,0,0,20,2013-07-22,"gettysburg d","saw","ando",2013-07-22 19:16:00,"new","2013-02-16","","happy.zebra",NA,"","2013-03-11","","",NA,"","2013-10-06","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-09-27","","",12,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","saw",NA,"twin","1",5.1,7,"migration","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"370","j442.5",20,20,14,14,0,0,0,0,1,0,0,0,0,18,2013-07-22,"gettysburg d","saw","dara",2013-07-22 19:16:00,"new","2013-02-16","","happy.zebra",NA,"","2013-03-11","","",NA,"",NA,"","",NA,"",NA,"dbw","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-11-11","dls","double check: alive but with disappeared date",NA,"","f","r","saw",NA,"twin","2",5.1,7,"migration","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"371","j443",22,15,15,10,0,0,2,3,1,1,2,0,1,15,2013-07-22,"gettysburg d","pike","clay",2013-07-22 19:47:00,"new","2013-01-23","","happy.zebra",NA,"","2013-03-15","","",NA,"","2013-09-14","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-09-19","","",4.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2018-02-20","dls","double check: alive but with disappeared date",NA,"","f","r","pike",NA,"single",NA,5.9,7,"migration","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"372","j444",32,33,21,19,0,0,0,0,0,0,1,0,0,32,2013-07-23,"bordello d","tnsl","rama",2013-07-23 06:52:00,"new","2013-01-08","","serena.n",NA,"","2013-05-06","","",NA,"","2013-09-29","","",NA,"dengrad info not in table, instead taken from tblhyenas","2014-04-07","","",2.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","tnsl",NA,"single",NA,6.4,7,"migration","am",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
