"","fecal.sample.id","androgens.ng.g","androgens.assay.by","androgens.year.assayed","androstenedione.ng.g","androstenedione.assay.by","androstenedione.year.assayed","corticosterone.ng.g","corticosterone.assay.by","corticosterone.year.assayed","estrogen.ng.g","estrogen.assay.by","estrogen.year.assayed","progesterone.ng.g","progesterone.assay.by","progesterone.date.assayed","testosterone.ng.g","testosterone.assay.by","testosterone.date.assayed","hy.id","kaycode","poop.date","poop.time","darting.date","dob","dob.event.status","dob.event.data","dob.error","dob.notes","dfs","dfs.event.status","dfs.event.data","dfs.error","dfs.notes","dengrad","dengrad.event.status","dengrad.event.data","dengrad.error","dengrad.notes","weaned","weaned.event.status","weaned.event.data","weaned.error","weaned.notes","change.clan","change.clan.event.status","change.clan.event.data","change.clan.error","change.clan.notes","change.clan2","change.clan2.event.status","change.clan2.event.data","change.clan2.error","change.clan2.notes","disappeared","disappeared.event.status","disappeared.event.data","disappeared.error","disappeared.notes","sex","status","mom","dad","number.littermates","litrank","dart.age.mon","fec.vs.dart","poop.from.dart.mon","poop.age.mon","poop.mon","migratn.seas","poop.am.pm","state","cycle.start","cycle.stop","trimester","parity","poop.yr","corticosterone.ng.g.log"
"330","3920",NA,NA,NA,NA,NA,NA,10.01,"jrg-um","2014",NA,NA,NA,NA,NA,NA,35.18,"tmm",2016-08-25,"buar","845",2013-04-15,2013-04-15 18:10:00,NA,"2009-12-18","","talek",NA,"","2010-01-30","","",NA,"","2010-08-03","","",0.5,"","2010-06-27","","",4.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","hel",NA,"1","2",NA,NA,NA,39.9,4,"none","pm","l",2013-01-13,2013-09-28,4,"a",2013,2.30358459332713
"331","3921",NA,NA,NA,NA,NA,NA,182.92,"jrg-um","2014",NA,NA,NA,NA,NA,NA,16.08,"tmm",2016-08-25,"parc","509",2013-04-15,2013-04-15 18:12:00,NA,"2008-07-22","","talek",NA,"","2008-08-08","","",NA,"","2009-05-04","","",3.5,"","2009-07-18","","",1.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","adon",NA,"1","2",NA,NA,NA,56.8,4,"none","pm","p",2013-03-16,2013-04-21,1,"b",2013,5.20904889878985
"332","3922",NA,NA,NA,NA,NA,NA,48.64,"jrg-um","2014",NA,NA,NA,NA,NA,NA,11.35,"tmm",2016-08-25,"styr","675",2013-04-15,2013-04-15 18:12:00,2013-06-01,"2011-10-16","","talek",NA,"","2011-12-11","","",NA,"","2012-06-29","","",2.5,"","2012-10-27","","",3,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","pan",NA,"1","2",19.5,"before",-1.5,18,4,"none","pm","n",NA,NA,NA,NA,2013,3.88444623765791
"333","3925",NA,NA,NA,NA,NA,NA,18.57,"jrg-um","2014",NA,NA,NA,NA,NA,NA,15.17,"tmm",2016-08-25,"ffl","731",2013-04-26,2013-04-26 17:56:00,NA,"2003-06-28","","talek",NA,"","2003-08-06","","",NA,"","2004-04-29","","",6.5,"","2004-06-23","","",19,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mp",NA,"1","1",NA,NA,NA,117.9,4,"none","pm","l",2013-01-23,2013-11-17,4,"e",2013,2.92154737536461
"334","3929",NA,NA,NA,NA,NA,NA,75.96,"jrg-um","2014",NA,NA,NA,NA,NA,NA,21.02,"tmm",2016-08-25,"gel","908",2013-05-09,2013-05-09 06:18:00,NA,"2009-01-05","","talek",NA,"","2009-01-25","","",NA,"","2009-07-30","","",0.5,"","2010-01-27","","",2.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","guci",NA,"1","2",NA,NA,NA,52.1,5,"none","am","n",2011-01-05,2013-05-22,0,NA,2013,4.33020688594408
"335","3930",NA,NA,NA,NA,NA,NA,19.37,"jrg-um","2014",NA,NA,NA,NA,NA,NA,10.53,"tmm",2016-08-25,"idi","633",2013-05-09,2013-05-09 07:07:00,NA,"2010-11-13","","talek",NA,"","2011-05-20","","",NA,"","2011-05-30","","",0.5,"","2011-11-11","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-04-03","dead","poison (april 2014 incident)",NA,"","f","r","roos",NA,NA,NA,NA,NA,NA,29.8,5,"none","am","n",2012-11-13,2013-09-26,0,NA,2013,2.9637254774189
"336","3931",NA,NA,NA,NA,NA,NA,69.04,"jrg-um","2014",NA,NA,NA,NA,NA,NA,11.3,"tmm",2016-08-25,"loki","917",2013-05-11,2013-05-11 18:54:00,NA,"2008-04-20","","talek",NA,"","2008-05-20","","",NA,"","2009-01-28","","",NA,"","2009-02-24","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-04-12","dead","humans (poison - april 2014)",NA,"","f","r","mrph",NA,"1","2",NA,NA,NA,60.7,5,"none","pm","l",2012-11-26,2013-11-02,4,"c",2013,4.23468604677517
"337","3936",NA,NA,NA,NA,NA,NA,79.51,"jrg-um","2014",NA,NA,NA,NA,NA,NA,66.17,"tmm",2016-08-25,"art","323",2013-05-19,2013-05-19 19:00:00,NA,"2000-03-24","","talek",NA,"","2000-05-30","","",NA,"","2000-09-30","","",1,"","2000-12-14","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-01-03","dead","humans (spear)",NA,"","f","r","mrph",NA,"1","1",NA,NA,NA,157.8,5,"none","pm","l",2012-10-13,2013-09-16,4,"h",2013,4.37588279991339
"338","3937",NA,NA,NA,NA,NA,NA,92.13,"jrg-um","2014",NA,NA,NA,NA,NA,NA,27.5,"tmm",2016-08-25,"adon","355",2013-05-20,2013-05-20 07:49:00,NA,"2001-03-20","","talek",NA,"","2001-05-22","","",NA,"","2001-10-08","","",0.5,"","2001-12-06","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2017-12-04","dls","double check: alive but with disappeared date",NA,"","f","r","mrph",NA,"1","2",NA,NA,NA,146,5,"none","am","l",2013-02-25,2013-08-12,4,"h",2013,4.52320062312084
"339","3938",NA,NA,NA,NA,NA,NA,40.02,"jrg-um","2014",NA,NA,NA,NA,NA,NA,13.07,"esp",2018-01-26,"atac","632",2013-05-20,2013-05-20 07:49:00,NA,"2009-02-15","","talek",NA,"","2009-06-03","","",NA,"","2009-10-18","","",2,"","2009-07-15","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","hel",NA,"1","2",NA,NA,NA,51.1,5,"none","am","n",2011-02-15,2013-10-09,0,NA,2013,3.68937932915559
"340","3941",NA,NA,NA,NA,NA,NA,22.73,"jrg-um","2014",NA,NA,NA,NA,NA,NA,17.44,"tmm",2016-08-29,"neon","652",2013-05-21,2013-05-21 18:05:00,2012-06-15,"2010-12-26","","talek",NA,"","2011-04-27","","",NA,"","2011-11-18","","",1,"","2011-12-05","","",17,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","yog",NA,"0",NA,17.6,"after",11.2,28.8,5,"none","pm","n",2012-12-26,2013-12-02,0,NA,2013,3.12368563786445
"341","3945",NA,NA,NA,NA,NA,NA,236.77,"tmm","2018",NA,NA,NA,NA,NA,NA,49.14,"tmm",2016-08-25,"ali","253",2013-06-06,2013-06-06 07:31:00,NA,"1997-08-04","","talek",NA,"","1997-09-07","","",NA,"","1998-08-18","","",11.5,"","1998-06-21","","",6.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2017-06-11","dls","double check: alive but with disappeared date",NA,"","f","r","bb","mike","1","1",NA,NA,NA,190,6,"migration","am","l",2013-02-22,2014-04-16,4,"k",2013,5.46708920579491
"342","3946",NA,NA,NA,NA,NA,NA,17.34,"jrg-um","2014",NA,NA,NA,NA,NA,NA,13.43,"tmm",2016-08-25,"tilt","707",2013-06-06,2013-06-06 18:53:00,NA,"2008-07-20","","talek",NA,"","2008-07-26","","",NA,"","2009-05-04","","",0,"","2009-08-27","","",5.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","ffl",NA,"1","1",NA,NA,NA,58.5,6,"migration","pm","l",2012-08-29,2013-08-06,4,"b",2013,2.8530159713524
"343","3948",NA,NA,NA,NA,NA,NA,166.24,"jrg-um","2014",NA,NA,NA,NA,NA,NA,20.6,"tmm",2016-08-25,"ali","253",2013-06-08,2013-06-08 17:27:00,NA,"1997-08-04","","talek",NA,"","1997-09-07","","",NA,"","1998-08-18","","",11.5,"","1998-06-21","","",6.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2017-06-11","dls","double check: alive but with disappeared date",NA,"","f","r","bb","mike","1","1",NA,NA,NA,190.1,6,"migration","pm","l",2013-02-22,2014-04-16,4,"k",2013,5.11343252735092
"344","3949",NA,NA,NA,NA,NA,NA,38.52,"jrg-um","2014",NA,NA,NA,NA,NA,NA,18.05,"tmm",2016-08-25,"arg","780",2013-06-08,2013-06-08 18:11:00,NA,"2005-11-25","","talek",NA,"","2005-12-21","","",NA,"","2006-09-09","","",6.5,"","2006-08-13","","",14,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-04-03","dead","humans (poison - april 2014)",NA,"","f","r","yog",NA,"0",NA,NA,NA,NA,90.4,6,"migration","pm","l",2012-10-29,2013-06-29,4,"d",2013,3.65117758692992
"345","3950",NA,NA,NA,NA,NA,NA,7.28,"jrg-um","2014",NA,NA,NA,NA,NA,NA,7.65,"tmm",2016-08-25,"crms","617",2013-06-08,2013-06-08 19:00:00,NA,"2010-12-19","","talek",NA,"","2011-01-16","","",NA,"","2011-07-26","","",1.5,"","2011-07-16","","",1.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-04-03","dead","humans (poison - april 2014)",NA,"","f","r","mos",NA,"0",NA,NA,NA,NA,29.6,6,"migration","pm","p",2013-06-02,2013-07-08,1,"a",2013,1.98513086220859
"346","3956",NA,NA,NA,NA,NA,NA,193.47,"jrg-um","2014",NA,NA,NA,NA,NA,NA,12.81,"tmm",2016-08-25,"whiz","1112",2013-06-18,2013-06-18 06:58:00,NA,"2010-11-16","","serena.s",NA,"","2010-11-30","","",NA,"","2011-07-11","","",NA,"dengrad info not in table, instead taken from tblhyenas","2011-07-19","","",4.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","fate unknown",NA,"","f","r","clov",NA,"2","1",NA,NA,NA,31,6,"migration","am","n",2012-11-16,2013-12-11,0,NA,2013,5.2651224616904
"347","3957",NA,NA,NA,NA,NA,NA,59.6,"jrg-um","2014",NA,NA,NA,NA,NA,NA,11.65,"tmm",2016-08-25,"komo","1075",2013-06-18,2013-06-18 07:09:00,NA,"2010-10-10","","serena.s",NA,"","2010-11-17","","",NA,"","2011-07-02","","",NA,"dengrad info not in table, instead taken from tblhyenas","2011-11-07","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2017-05-26","dls","fate unknown",NA,"","f","r","java",NA,"1","2",NA,NA,NA,32.3,6,"migration","am","n",2012-10-10,2013-06-27,0,NA,2013,4.0876555740713
"348","3959",NA,NA,NA,NA,NA,NA,172.28,"tmm","2018",NA,NA,NA,NA,NA,NA,34.33,"tmm",2016-08-25,"hkr","1044",2013-06-18,2013-06-18 18:22:00,NA,"2008-10-30","","serena.n",NA,"","2009-01-28","","",NA,"","2009-11-02","","",NA,"dengrad info not in table, instead taken from tblhyenas","2009-09-24","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","fate unknown",NA,"","f","r","shrm",NA,"1","1",NA,NA,NA,55.6,6,"migration","pm","l",2012-09-19,2013-09-10,4,"a",2013,5.14912106018591
"349","3960",NA,NA,NA,NA,NA,NA,247.2,"jrg-um","2014",NA,NA,NA,NA,NA,NA,16.89,"tmm",2016-08-25,"wafl","1022",2013-06-18,2013-06-18 18:22:00,NA,"2007-08-01","","serena.n",NA,"","2008-07-24","","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"","f","r",NA,NA,NA,NA,NA,NA,NA,70.6,6,"migration","pm","o",NA,NA,NA,NA,2013,5.51019772558354
"350","3966",NA,NA,NA,NA,NA,NA,22.67,"jrg-um","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,"twst","627",2013-06-20,2013-06-20 18:48:00,2012-05-07,"2011-03-03","","talek",NA,"","2011-05-12","","",NA,"","2011-11-19","","",1.5,"","2012-05-30","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2018-03-30","dls","double check: alive but with disappeared date",NA,"","f","r","adon",NA,"0",NA,14.2,"after",13.4,27.6,6,"migration","pm","n",2013-03-03,2013-08-13,0,NA,2013,3.12104246451944
"351","3972",NA,NA,NA,NA,NA,NA,215.44,"jrg-um","2014",NA,NA,NA,NA,NA,NA,18.04,"tmm",2016-09-02,"art","323",2013-07-05,2013-07-05 18:09:00,NA,"2000-03-24","","talek",NA,"","2000-05-30","","",NA,"","2000-09-30","","",1,"","2000-12-14","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-01-03","dead","humans (spear)",NA,"","f","r","mrph",NA,"1","1",NA,NA,NA,159.4,7,"migration","pm","l",2012-10-13,2013-09-16,4,"h",2013,5.37268244850334
"352","3974",NA,NA,NA,NA,NA,NA,37.9,"jrg-um","2014",NA,NA,NA,NA,NA,NA,18,"tmm",2016-08-26,"adon","355",2013-07-05,2013-07-05 18:19:00,NA,"2001-03-20","","talek",NA,"","2001-05-22","","",NA,"","2001-10-08","","",0.5,"","2001-12-06","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2017-12-04","dls","double check: alive but with disappeared date",NA,"","f","r","mrph",NA,"1","2",NA,NA,NA,147.5,7,"migration","pm","l",2013-02-25,2013-08-12,4,"h",2013,3.63495111208838
"353","3978",NA,NA,NA,NA,NA,NA,72.24,"jrg-um","2014",NA,NA,NA,NA,NA,NA,25.93,"tmm",2016-08-26,"ffl","731",2013-07-10,2013-07-10 18:52:00,NA,"2003-06-28","","talek",NA,"","2003-08-06","","",NA,"","2004-04-29","","",6.5,"","2004-06-23","","",19,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mp",NA,"1","1",NA,NA,NA,120.4,7,"migration","pm","l",2013-01-23,2013-11-17,4,"e",2013,4.27999390910873
"354","3980",NA,NA,NA,NA,NA,NA,240.75,"jrg-um","2014",NA,NA,NA,NA,NA,NA,47.43,"tmm",2016-08-26,"juno","781",2013-07-11,2013-07-11 08:07:00,NA,"2008-04-20","","talek",NA,"","2008-05-20","","",NA,"","2009-01-28","","",NA,"","2009-02-24","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mrph",NA,"1","1",NA,NA,NA,62.7,7,"migration","am","l",2012-11-13,2013-10-02,4,"c",2013,5.48375905067823
"355","3981",NA,NA,NA,NA,NA,NA,11.18,"jrg-um","2014",NA,NA,NA,NA,NA,NA,50.05,"tmm",2016-08-26,"amaz","813",2013-07-11,2013-07-11 19:40:00,NA,"2009-02-15","","talek",NA,"","2009-06-03","","",NA,"","2009-11-19","","",5.5,"","2009-09-29","","",15,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","hel",NA,"1","1",NA,NA,NA,52.8,7,"migration","pm","l",2012-11-04,2013-08-31,4,"b",2013,2.41412646772695
"356","3982",NA,NA,NA,NA,NA,NA,41.12,"jrg-um","2014",NA,NA,NA,NA,NA,NA,35.76,"tmm",2016-08-26,"gala","658",2013-07-13,2013-07-13 06:27:00,2013-09-04,"2012-01-06","","talek",NA,"","2012-01-08","","",NA,"","2012-09-15","","",1,"","2012-07-17","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-04-12","dead","humans (poison - april 2014)",NA,"","f","r","hel",NA,"0",NA,19.9,"before",-1.7,18.2,7,"migration","am","n",NA,NA,NA,NA,2013,3.71649462114691
"357","3986",NA,NA,NA,NA,NA,NA,492.06,"jrg-um","2014",NA,NA,NA,NA,NA,NA,151.64,"tmm",2016-08-26,"atac","632",2013-07-15,2013-07-15 05:49:00,NA,"2009-02-15","","talek",NA,"","2009-06-03","","",NA,"","2009-10-18","","",2,"","2009-07-15","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","hel",NA,"1","2",NA,NA,NA,52.9,7,"migration","am","n",2011-02-15,2013-10-09,0,NA,2013,6.19860066027637
"358","3987",NA,NA,NA,NA,NA,NA,237.73,"jrg-um","2014",NA,NA,NA,NA,NA,NA,18.54,"esp",2018-01-26,"arg","780",2013-07-15,2013-07-15 07:11:00,NA,"2005-11-25","","talek",NA,"","2005-12-21","","",NA,"","2006-09-09","","",6.5,"","2006-08-13","","",14,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-04-03","dead","humans (poison - april 2014)",NA,"","f","r","yog",NA,"0",NA,NA,NA,NA,91.6,7,"migration","am","o",2013-06-30,2013-08-12,NA,NA,2013,5.47113557591018
"359","3988",NA,NA,NA,NA,NA,NA,91.65,"tmm","2018",NA,NA,NA,NA,NA,NA,43.34,"tmm",2016-08-26,"brph","1062",2013-07-15,2013-07-15 18:27:00,NA,"2009-07-11","","serena.s",NA,"","2009-09-02","","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-09-17","dls","fate unknown",NA,"","f","r",NA,NA,NA,NA,NA,NA,NA,48.1,7,"migration","pm","n",2011-07-11,2016-09-17,0,NA,2013,4.51797697428571
"360","3993",NA,NA,NA,NA,NA,NA,353.94,"jrg-um","2014",NA,NA,NA,NA,NA,NA,47.95,"tmm",2016-08-26,"amaz","813",2013-07-18,2013-07-18 06:44:00,NA,"2009-02-15","","talek",NA,"","2009-06-03","","",NA,"","2009-11-19","","",5.5,"","2009-09-29","","",15,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","hel",NA,"1","1",NA,NA,NA,53,7,"migration","am","l",2012-11-04,2013-08-31,4,"b",2013,5.86912740724304
"361","3996",NA,NA,NA,NA,NA,NA,106.2,"jrg-um","2014",NA,NA,NA,NA,NA,NA,8.69,"tmm",2016-08-26,"fuzz","1116",2013-07-19,2013-07-19 06:50:00,NA,"2011-08-27","","serena.n",NA,"","2011-09-23","","",NA,"","2012-02-27","","",NA,"dengrad info not in table, instead taken from tblhyenas","2012-09-25","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","fate unknown",NA,"","f","r","ink",NA,"1","1",NA,NA,NA,22.7,7,"migration","am","n",NA,NA,NA,NA,2013,4.66532410880784
"362","3997",NA,NA,NA,NA,NA,NA,32.84,"jrg-um","2014",NA,NA,NA,NA,NA,NA,23.89,"tmm",2016-09-02,"mre","895",2013-07-19,2013-07-19 07:04:00,NA,"2001-06-15","","mara.river",NA,"","2001-08-10","","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","eco",NA,"1","1",NA,NA,NA,145.1,7,"migration","am","o",NA,NA,NA,NA,2013,3.49164728458423
"363","4001",NA,NA,NA,NA,NA,NA,239.14,"jrg-um","2014",NA,NA,NA,NA,NA,NA,70.55,"tmm",2016-08-26,"xnon","847",2013-07-26,2013-07-26 17:48:00,NA,"2010-01-13","","talek",NA,"","2010-04-06","","",NA,"","2010-10-09","","",4,"","2010-09-14","","",8,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-04-12","dead","poison (april 2014 incident)",NA,"","f","r","yog",NA,"1","1",NA,NA,NA,42.4,7,"migration","pm","p",2013-06-26,2013-08-01,3,"a",2013,5.47704915449143
"364","4002",NA,NA,NA,NA,NA,NA,54.85,"jrg-um","2014",NA,NA,NA,NA,NA,NA,88.56,"tmm",2016-08-26,"adon","355",2013-07-26,2013-07-26 18:11:00,NA,"2001-03-20","","talek",NA,"","2001-05-22","","",NA,"","2001-10-08","","",0.5,"","2001-12-06","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2017-12-04","dls","double check: alive but with disappeared date",NA,"","f","r","mrph",NA,"1","2",NA,NA,NA,148.2,7,"migration","pm","l",2013-02-25,2013-08-12,4,"h",2013,4.00460218672124
"365","4006",NA,NA,NA,NA,NA,NA,36.84,"jrg-um","2014",NA,NA,NA,NA,NA,NA,11.79,"tmm",2016-08-29,"brgr","659",2013-07-29,2013-07-29 19:37:00,2013-05-28,"2011-10-30","","talek",NA,"","2012-03-08","","",NA,"","2012-09-19","","",1,"","2012-12-11","","",5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","cen",NA,"1","1",18.9,"after",2,21,7,"migration","pm","n",NA,NA,NA,NA,2013,3.60658421138711
"366","4009",NA,NA,NA,NA,NA,NA,138.51,"jrg-um","2014",NA,NA,NA,NA,NA,NA,7.97,"tmm",2016-08-26,"bora","636",2013-08-06,2013-08-06 07:17:00,NA,"2010-12-23","","talek",NA,"","2011-04-23","","",NA,"","2011-12-06","","",7.5,"","2012-04-11","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","art",NA,"0",NA,NA,NA,NA,31.4,8,"migration","am","n",2012-12-23,2013-08-19,0,NA,2013,4.93094252518701
"367","4013",NA,NA,NA,NA,NA,NA,18.59,"jrg-um","2014",NA,NA,NA,NA,NA,NA,36.34,"tmm",2016-08-26,"c3po","631",2013-08-08,2013-08-08 18:41:00,NA,"2010-08-05","","fig.tree",NA,"","2010-11-05","","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","et",NA,"1",NA,NA,NA,NA,36.1,8,"migration","pm","n",2012-08-05,2013-11-06,0,NA,2013,2.92262380173335
"368","4018",NA,NA,NA,NA,NA,NA,3.49,"jrg-um","2014",NA,NA,NA,NA,NA,NA,47.43,"tmm",2016-08-26,"roos","363",2013-08-13,2013-08-13 06:33:00,2008-10-13,"2007-03-02","","talek",NA,"","2007-10-13","","",NA,"",NA,"","",NA,"","2008-07-24","","",1.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","nav",NA,NA,NA,19.4,"after",58,77.4,8,"migration","am","l",2012-11-26,2013-10-12,4,"b",2013,1.24990173621434
"369","4022",NA,NA,NA,NA,NA,NA,88.02,"jrg-um","2014",NA,NA,NA,NA,NA,NA,17.5,"esp",2018-01-26,"ffl","731",2013-08-28,2013-08-28 18:33:00,NA,"2003-06-28","","talek",NA,"","2003-08-06","","",NA,"","2004-04-29","","",6.5,"","2004-06-23","","",19,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mp",NA,"1","1",NA,NA,NA,122,8,"migration","pm","l",2013-01-23,2013-11-17,4,"e",2013,4.47756406138295
"370","4023",NA,NA,NA,NA,NA,NA,30.98,"jrg-um","2014",NA,NA,NA,NA,NA,NA,5.87,"tmm",2016-08-26,"tero","1118",2013-08-28,2013-08-28 18:42:00,NA,"2011-02-16","","serena.n",NA,"","2011-03-30","","",NA,"","2011-12-17","","",NA,"dengrad info not in table, instead taken from tblhyenas","2012-03-18","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","fate unknown",NA,"","f","r","awp",NA,"1","1",NA,NA,NA,30.4,8,"migration","pm","n",2013-02-16,2014-07-14,0,NA,2013,3.43334183498872
"371","4036",NA,NA,NA,NA,NA,NA,51.65,"jrg-um","2014",NA,NA,NA,NA,NA,NA,38.86,"tmm",2016-08-26,"art","323",2013-09-09,2013-09-09 18:09:00,NA,"2000-03-24","","talek",NA,"","2000-05-30","","",NA,"","2000-09-30","","",1,"","2000-12-14","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-01-03","dead","humans (spear)",NA,"","f","r","mrph",NA,"1","1",NA,NA,NA,161.5,9,"migration","pm","l",2012-10-13,2013-09-16,4,"h",2013,3.94449019556565
"372","4041",NA,NA,NA,NA,NA,NA,276.23,"jrg-um","2014",NA,NA,NA,NA,NA,NA,104.23,"tmm",2016-08-29,"aqua","737",2013-09-12,2013-09-12 18:27:00,NA,"2006-04-17","","talek",NA,"","2006-06-07","","",NA,"","2006-12-01","","",0,"","2006-11-08","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mos",NA,"1","2",NA,NA,NA,88.9,9,"migration","pm","l",2013-04-15,2013-11-25,4,"d",2013,5.62123385202104
"373","4049",NA,NA,NA,NA,NA,NA,24.9,"tmm","2018",NA,NA,NA,NA,NA,NA,14.22,"tmm",2016-08-26,"buar","845",2013-09-24,2013-09-24 18:35:00,NA,"2009-12-18","","talek",NA,"","2010-01-30","","",NA,"","2010-08-03","","",0.5,"","2010-06-27","","",4.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","hel",NA,"1","2",NA,NA,NA,45.2,9,"migration","pm","l",2013-01-13,2013-09-28,4,"a",2013,3.21486780347066
"374","4053",NA,NA,NA,NA,NA,NA,78.4,"jrg-um","2014",NA,NA,NA,NA,NA,NA,43.5,"tmm",2016-09-02,"bora","636",2013-09-28,2013-09-28 09:41:00,NA,"2010-12-23","","talek",NA,"","2011-04-23","","",NA,"","2011-12-06","","",7.5,"","2012-04-11","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","art",NA,"0",NA,NA,NA,NA,33.2,9,"migration","am","p",2013-09-26,2013-11-01,2,"a",2013,4.36182392735636
"375","4054",NA,NA,NA,NA,NA,NA,66.45,"jrg-um","2014",NA,NA,NA,NA,NA,NA,81,"tmm",2016-08-26,"atac","632",2013-09-28,2013-09-28 18:20:00,NA,"2009-02-15","","talek",NA,"","2009-06-03","","",NA,"","2009-10-18","","",2,"","2009-07-15","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","hel",NA,"1","2",NA,NA,NA,55.4,9,"migration","pm","n",2011-02-15,2013-10-09,0,NA,2013,4.19644978515925
"376","4056",NA,NA,NA,NA,NA,NA,8.09,"jrg-um","2014",NA,NA,NA,NA,NA,NA,65.64,"tmm",2016-08-26,"hel","604",2013-09-29,2013-09-29 17:56:00,NA,"2006-02-01","","talek",NA,"","2006-06-08","","",NA,"","2006-11-11","","",1,"","2006-12-30","","",19.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mrph",NA,NA,NA,NA,NA,NA,91.9,9,"migration","pm","l",2013-09-27,2013-11-14,4,"g",2013,2.0906287310704
